timestamp,datetime,track_id,change_type,capacity,used_before,used_after,utilization_before_percent,utilization_after_percent,change_amount,triggered_by
1313.5,2025-12-01T21:53:30+00:00,retrofit1,capacity_reserved,319.5,182.10000000000002,310.90000000000003,56.995305164319255,97.30829420970267,128.8,"batch_6_wagons[W0044,W0045,W0046,W0047,W0048,W0049]"
1325.5,2025-12-01T22:05:30+00:00,retrofitted1,capacity_reserved,528.0,117.3,161.7,22.215909090909093,30.624999999999996,44.400000000000006,"batch_2_wagons[W0058,W0059]"
1329.0,2025-12-01T22:09:00+00:00,retrofitted1,capacity_released,528.0,161.7,44.39999999999999,30.624999999999996,8.409090909090908,-117.3,"batch_6_wagons[W0025,W0026,W0056,W0057,W0027,W0028]"
1330.5,2025-12-01T22:10:30+00:00,retrofit2,capacity_released,319.5,258.7,212.6,80.97026604068857,66.5414710485133,-46.1,"batch_2_wagons[W0031,W0032]"
1368.5,2025-12-01T22:48:30+00:00,retrofitted1,capacity_reserved,528.0,44.39999999999999,85.0,8.409090909090908,16.098484848484848,40.6,"batch_2_wagons[W0029,W0030]"
1373.5,2025-12-01T22:53:30+00:00,retrofit1,capacity_released,319.5,310.90000000000003,267.70000000000005,97.30829420970267,83.7871674491393,-43.2,"batch_2_wagons[W0063,W0064]"
1395.0,2025-12-01T23:15:00+00:00,collection2,capacity_released,375.0,293.4,187.7,78.24,50.05333333333333,-105.7,"batch_5_wagons[W0079,W0081,W0082,W0083,W0084]"
1395.0,2025-12-01T23:15:00+00:00,retrofit2,capacity_reserved,319.5,212.6,318.3,66.5414710485133,99.62441314553992,105.7,"batch_5_wagons[W0079,W0081,W0082,W0083,W0084]"
1398.5,2025-12-01T23:18:30+00:00,parking14,capacity_reserved,375.0,0.0,117.3,0.0,31.279999999999998,117.3,"batch_6_wagons[W0025,W0026,W0056,W0057,W0027,W0028]"
1407.0,2025-12-01T23:27:00+00:00,retrofitted1,capacity_reserved,528.0,85.0,125.1,16.098484848484848,23.693181818181817,40.1,"batch_2_wagons[W0060,W0061]"
1412.0,2025-12-01T23:32:00+00:00,retrofit2,capacity_released,319.5,318.3,272.90000000000003,99.62441314553992,85.41471048513303,-45.4,"batch_2_wagons[W0033,W0034]"
1424.0,2025-12-01T23:44:00+00:00,retrofitted1,capacity_reserved,528.0,125.1,171.2,23.693181818181817,32.42424242424242,46.1,"batch_2_wagons[W0031,W0032]"
1429.0,2025-12-01T23:49:00+00:00,retrofit1,capacity_released,319.5,267.70000000000005,227.40000000000003,83.7871674491393,71.1737089201878,-40.3,"batch_2_wagons[W0065,W0038]"
1470.5,2025-12-02T00:30:30+00:00,retrofitted1,capacity_reserved,528.0,171.2,214.39999999999998,32.42424242424242,40.6060606060606,43.2,"batch_2_wagons[W0063,W0064]"
1475.5,2025-12-02T00:35:30+00:00,retrofit2,capacity_released,319.5,272.90000000000003,239.10000000000002,85.41471048513303,74.83568075117371,-33.8,"batch_2_wagons[W0035,W0036]"
1480.5,2025-12-02T00:40:30+00:00,retrofitted1,capacity_released,528.0,214.39999999999998,43.19999999999996,40.6060606060606,8.181818181818175,-171.20000000000002,"batch_8_wagons[W0058,W0059,W0029,W0030,W0060,W0061,W0031,W0032]"
1490.5,2025-12-02T00:50:30+00:00,collection1,capacity_released,375.0,239.69999999999987,162.59999999999988,63.919999999999966,43.35999999999997,-77.1,"batch_4_wagons[W0050,W0051,W0052,W0053]"
1490.5,2025-12-02T00:50:30+00:00,retrofit1,capacity_reserved,319.5,227.40000000000003,304.5,71.1737089201878,95.30516431924883,77.1,"batch_4_wagons[W0050,W0051,W0052,W0053]"
1512.0,2025-12-02T01:12:00+00:00,collection1,capacity_reserved,375.0,162.59999999999988,179.9999999999999,43.35999999999997,47.99999999999997,17.4,batch_1_wagons[W0097]
1512.0,2025-12-02T01:12:00+00:00,collection1,capacity_reserved,375.0,179.9999999999999,199.09999999999988,47.99999999999997,53.093333333333305,19.1,batch_1_wagons[W0099]
1512.0,2025-12-02T01:12:00+00:00,collection1,capacity_reserved,375.0,199.09999999999988,214.4999999999999,53.093333333333305,57.199999999999974,15.4,batch_1_wagons[W0100]
1512.0,2025-12-02T01:12:00+00:00,collection1,capacity_reserved,375.0,214.4999999999999,236.4999999999999,57.199999999999974,63.066666666666634,22.0,batch_1_wagons[W0101]
1512.0,2025-12-02T01:12:00+00:00,collection1,capacity_reserved,375.0,236.4999999999999,252.59999999999988,63.066666666666634,67.35999999999997,16.1,batch_1_wagons[W0102]
1512.0,2025-12-02T01:12:00+00:00,collection1,capacity_reserved,375.0,252.59999999999988,272.7999999999999,67.35999999999997,72.74666666666664,20.2,batch_1_wagons[W0103]
1512.0,2025-12-02T01:12:00+00:00,collection1,capacity_reserved,375.0,272.7999999999999,292.4999999999999,72.74666666666664,77.99999999999997,19.7,batch_1_wagons[W0104]
1522.5,2025-12-02T01:22:30+00:00,retrofitted1,capacity_reserved,528.0,43.19999999999996,88.59999999999997,8.181818181818175,16.780303030303024,45.4,"batch_2_wagons[W0033,W0034]"
1527.5,2025-12-02T01:27:30+00:00,retrofit1,capacity_released,319.5,304.5,261.5,95.30516431924883,81.84663536776213,-43.0,"batch_2_wagons[W0039,W0040]"
1553.0,2025-12-02T01:53:00+00:00,parking15,capacity_reserved,375.0,0.0,171.20000000000002,0.0,45.65333333333334,171.20000000000002,"batch_8_wagons[W0058,W0059,W0029,W0030,W0060,W0061,W0031,W0032]"
1562.5,2025-12-02T02:02:30+00:00,collection2,capacity_released,375.0,187.7,111.19999999999999,50.05333333333333,29.653333333333332,-76.5,"batch_4_wagons[W0085,W0086,W0087,W0088]"
1562.5,2025-12-02T02:02:30+00:00,retrofit2,capacity_reserved,319.5,239.10000000000002,315.6,74.83568075117371,98.7793427230047,76.5,"batch_4_wagons[W0085,W0086,W0087,W0088]"
1565.5,2025-12-02T02:05:30+00:00,retrofitted1,capacity_reserved,528.0,88.59999999999997,128.89999999999998,16.780303030303024,24.412878787878782,40.3,"batch_2_wagons[W0065,W0038]"
1570.5,2025-12-02T02:10:30+00:00,retrofit2,capacity_released,319.5,315.6,275.6,98.7793427230047,86.25978090766824,-40.0,"batch_2_wagons[W0037,W0072]"
1574.5,2025-12-02T02:14:30+00:00,retrofitted1,capacity_reserved,528.0,128.89999999999998,162.7,24.412878787878782,30.814393939393938,33.8,"batch_2_wagons[W0035,W0036]"
1579.5,2025-12-02T02:19:30+00:00,retrofit1,capacity_released,319.5,261.5,221.5,81.84663536776213,69.32707355242567,-40.0,"batch_2_wagons[W0041,W0042]"
1625.0,2025-12-02T03:05:00+00:00,retrofitted1,capacity_reserved,528.0,162.7,205.7,30.814393939393938,38.958333333333336,43.0,"batch_2_wagons[W0039,W0040]"
1630.0,2025-12-02T03:10:00+00:00,retrofit2,capacity_released,319.5,275.6,240.20000000000002,86.25978090766824,75.17996870109546,-35.4,"batch_2_wagons[W0073,W0074]"
1635.0,2025-12-02T03:15:00+00:00,retrofitted1,capacity_released,528.0,205.7,43.0,38.958333333333336,8.143939393939394,-162.7,"batch_8_wagons[W0063,W0064,W0033,W0034,W0065,W0038,W0035,W0036]"
1645.5,2025-12-02T03:25:30+00:00,collection1,capacity_released,375.0,292.4999999999999,212.09999999999988,77.99999999999997,56.55999999999997,-80.4,"batch_4_wagons[W0054,W0055,W0066,W0067]"
1645.5,2025-12-02T03:25:30+00:00,retrofit1,capacity_reserved,319.5,221.5,301.9,69.32707355242567,94.49139280125195,80.4,"batch_4_wagons[W0054,W0055,W0066,W0067]"
1673.0,2025-12-02T03:53:00+00:00,retrofitted1,capacity_reserved,528.0,43.0,83.0,8.143939393939394,15.719696969696969,40.0,"batch_2_wagons[W0037,W0072]"
1678.0,2025-12-02T03:58:00+00:00,retrofit1,capacity_released,319.5,301.9,264.59999999999997,94.49139280125195,82.81690140845069,-37.3,"batch_2_wagons[W0043,W0044]"
1707.5,2025-12-02T04:27:30+00:00,parking10,capacity_reserved,450.0,110.9,273.6,24.644444444444446,60.80000000000001,162.7,"batch_8_wagons[W0063,W0064,W0033,W0034,W0065,W0038,W0035,W0036]"
1716.0,2025-12-02T04:36:00+00:00,retrofitted1,capacity_reserved,528.0,83.0,123.0,15.719696969696969,23.295454545454543,40.0,"batch_2_wagons[W0041,W0042]"
1721.0,2025-12-02T04:41:00+00:00,retrofit2,capacity_released,319.5,240.20000000000002,198.40000000000003,75.17996870109546,62.09702660406887,-41.8,"batch_2_wagons[W0075,W0077]"
1725.5,2025-12-02T04:45:30+00:00,collection2,capacity_released,375.0,111.19999999999999,0.0,29.653333333333332,0.0,-111.19999999999999,"batch_6_wagons[W0089,W0090,W0091,W0092,W0094,W0095]"
1725.5,2025-12-02T04:45:30+00:00,retrofit2,capacity_reserved,319.5,198.40000000000003,309.6,62.09702660406887,96.90140845070422,111.2,"batch_6_wagons[W0089,W0090,W0091,W0092,W0094,W0095]"
1733.0,2025-12-02T04:53:00+00:00,retrofitted1,capacity_reserved,528.0,123.0,158.4,23.295454545454543,30.0,35.4,"batch_2_wagons[W0073,W0074]"
1738.0,2025-12-02T04:58:00+00:00,retrofit1,capacity_released,319.5,264.59999999999997,221.59999999999997,82.81690140845069,69.35837245696399,-43.0,"batch_2_wagons[W0045,W0046]"
1779.5,2025-12-02T05:39:30+00:00,retrofitted1,capacity_reserved,528.0,158.4,195.7,30.0,37.06439393939394,37.3,"batch_2_wagons[W0043,W0044]"
1782.5,2025-12-02T05:42:30+00:00,retrofitted1,capacity_released,528.0,195.7,37.29999999999998,37.06439393939394,7.064393939393936,-158.4,"batch_8_wagons[W0039,W0040,W0037,W0072,W0041,W0042,W0073,W0074]"
1784.5,2025-12-02T05:44:30+00:00,retrofit2,capacity_released,319.5,309.6,271.1,96.90140845070422,84.85133020344288,-38.5,"batch_2_wagons[W0078,W0079]"
1800.0,2025-12-02T06:00:00+00:00,collection1,capacity_reserved,375.0,212.09999999999988,236.29999999999987,56.55999999999997,63.0133333333333,24.2,batch_1_wagons[W0105]
1800.0,2025-12-02T06:00:00+00:00,parking9,capacity_reserved,300.0,0.0,158.4,0.0,52.800000000000004,158.4,"batch_8_wagons[W0039,W0040,W0037,W0072,W0041,W0042,W0073,W0074]"
1800.0,2025-12-02T06:00:00+00:00,collection1,capacity_reserved,375.0,236.29999999999987,255.19999999999987,63.0133333333333,68.0533333333333,18.9,batch_1_wagons[W0106]
1800.0,2025-12-02T06:00:00+00:00,collection1,capacity_reserved,375.0,255.19999999999987,273.09999999999985,68.0533333333333,72.82666666666663,17.9,batch_1_wagons[W0107]
1800.0,2025-12-02T06:00:00+00:00,collection1,capacity_reserved,375.0,273.09999999999985,289.39999999999986,72.82666666666663,77.17333333333329,16.3,batch_1_wagons[W0108]
1800.0,2025-12-02T06:00:00+00:00,collection1,capacity_reserved,375.0,289.39999999999986,309.89999999999986,77.17333333333329,82.63999999999997,20.5,batch_1_wagons[W0109]
1800.0,2025-12-02T06:00:00+00:00,collection1,capacity_reserved,375.0,309.89999999999986,330.09999999999985,82.63999999999997,88.02666666666663,20.2,batch_1_wagons[W0110]
1800.0,2025-12-02T06:00:00+00:00,collection1,capacity_reserved,375.0,330.09999999999985,347.1999999999999,88.02666666666663,92.58666666666663,17.1,batch_1_wagons[W0111]
1800.0,2025-12-02T06:00:00+00:00,collection1,capacity_reserved,375.0,347.1999999999999,367.2999999999999,92.58666666666663,97.94666666666664,20.1,batch_1_wagons[W0112]
1800.0,2025-12-02T06:00:00+00:00,collection2,capacity_reserved,375.0,0.0,16.8,0.0,4.4799999999999995,16.8,batch_1_wagons[W0114]
1800.0,2025-12-02T06:00:00+00:00,collection2,capacity_reserved,375.0,16.8,33.2,4.4799999999999995,8.853333333333333,16.4,batch_1_wagons[W0115]
1800.0,2025-12-02T06:00:00+00:00,collection2,capacity_reserved,375.0,33.2,56.1,8.853333333333333,14.96,22.9,batch_1_wagons[W0116]
1800.0,2025-12-02T06:00:00+00:00,collection2,capacity_reserved,375.0,56.1,71.4,14.96,19.040000000000003,15.3,batch_1_wagons[W0117]
1800.0,2025-12-02T06:00:00+00:00,collection2,capacity_reserved,375.0,71.4,91.0,19.040000000000003,24.266666666666666,19.6,batch_1_wagons[W0118]
1800.0,2025-12-02T06:00:00+00:00,collection2,capacity_reserved,375.0,91.0,110.6,24.266666666666666,29.493333333333332,19.6,batch_1_wagons[W0120]
1800.0,2025-12-02T06:00:00+00:00,collection2,capacity_reserved,375.0,110.6,132.29999999999998,29.493333333333332,35.279999999999994,21.7,batch_1_wagons[W0121]
1800.0,2025-12-02T06:00:00+00:00,collection2,capacity_reserved,375.0,132.29999999999998,156.89999999999998,35.279999999999994,41.839999999999996,24.6,batch_1_wagons[W0122]
1800.0,2025-12-02T06:00:00+00:00,collection2,capacity_reserved,375.0,156.89999999999998,174.29999999999998,41.839999999999996,46.48,17.4,batch_1_wagons[W0123]
1800.0,2025-12-02T06:00:00+00:00,collection2,capacity_reserved,375.0,174.29999999999998,195.99999999999997,46.48,52.26666666666666,21.7,batch_1_wagons[W0124]
1800.0,2025-12-02T06:00:00+00:00,collection2,capacity_reserved,375.0,195.99999999999997,213.89999999999998,52.26666666666666,57.03999999999999,17.9,batch_1_wagons[W0125]
1800.5,2025-12-02T06:00:30+00:00,collection1,capacity_released,375.0,367.2999999999999,285.0999999999999,97.94666666666664,76.02666666666664,-82.2,"batch_4_wagons[W0068,W0069,W0070,W0071]"
1800.5,2025-12-02T06:00:30+00:00,retrofit1,capacity_reserved,319.5,221.59999999999997,303.79999999999995,69.35837245696399,95.08607198748042,82.2,"batch_4_wagons[W0068,W0069,W0070,W0071]"
1810.0,2025-12-02T06:10:00+00:00,retrofitted1,capacity_released,528.0,37.29999999999998,0.0,7.064393939393936,0.0,-37.29999999999998,"batch_2_wagons[W0043,W0044]"
1822.5,2025-12-02T06:22:30+00:00,retrofitted1,capacity_reserved,528.0,0.0,41.8,0.0,7.916666666666666,41.8,"batch_2_wagons[W0075,W0077]"
1827.5,2025-12-02T06:27:30+00:00,retrofit1,capacity_released,319.5,303.79999999999995,263.59999999999997,95.08607198748042,82.50391236306727,-40.2,"batch_2_wagons[W0047,W0048]"
1865.5,2025-12-02T07:05:30+00:00,retrofitted1,capacity_reserved,528.0,41.8,84.8,7.916666666666666,16.060606060606062,43.0,"batch_2_wagons[W0045,W0046]"
1870.5,2025-12-02T07:10:30+00:00,retrofit2,capacity_released,319.5,271.1,227.8,84.85133020344288,71.29890453834116,-43.3,"batch_2_wagons[W0081,W0082]"
1873.5,2025-12-02T07:13:30+00:00,parking12,capacity_reserved,375.0,80.8,118.1,21.546666666666667,31.493333333333336,37.3,"batch_2_wagons[W0043,W0044]"
1882.5,2025-12-02T07:22:30+00:00,retrofitted1,capacity_reserved,528.0,84.8,123.3,16.060606060606062,23.352272727272727,38.5,"batch_2_wagons[W0078,W0079]"
1887.5,2025-12-02T07:27:30+00:00,retrofit1,capacity_released,319.5,263.59999999999997,221.99999999999997,82.50391236306727,69.48356807511736,-41.599999999999994,"batch_2_wagons[W0049,W0050]"
1909.0,2025-12-02T07:49:00+00:00,collection2,capacity_released,375.0,213.89999999999998,122.89999999999998,57.03999999999999,32.773333333333326,-91.0,"batch_5_wagons[W0114,W0115,W0116,W0117,W0118]"
1909.0,2025-12-02T07:49:00+00:00,retrofit1,capacity_reserved,319.5,221.99999999999997,313.0,69.48356807511736,97.96557120500783,91.0,"batch_5_wagons[W0114,W0115,W0116,W0117,W0118]"
1925.5,2025-12-02T08:05:30+00:00,retrofitted1,capacity_reserved,528.0,123.3,163.5,23.352272727272727,30.96590909090909,40.2,"batch_2_wagons[W0047,W0048]"
1930.5,2025-12-02T08:10:30+00:00,retrofit2,capacity_released,319.5,227.8,187.70000000000002,71.29890453834116,58.74804381846636,-40.099999999999994,"batch_2_wagons[W0083,W0084]"
1940.0,2025-12-02T08:20:00+00:00,retrofitted1,capacity_released,528.0,163.5,0.0,30.96590909090909,0.0,-163.5,"batch_8_wagons[W0075,W0077,W0045,W0046,W0078,W0079,W0047,W0048]"
1955.5,2025-12-02T08:35:30+00:00,collection1,capacity_released,375.0,285.0999999999999,155.1999999999999,76.02666666666664,41.38666666666664,-129.9,"batch_7_wagons[W0097,W0099,W0100,W0101,W0102,W0103,W0104]"
1955.5,2025-12-02T08:35:30+00:00,retrofit2,capacity_reserved,319.5,187.70000000000002,317.6,58.74804381846636,99.40532081377152,129.9,"batch_7_wagons[W0097,W0099,W0100,W0101,W0102,W0103,W0104]"
1981.0,2025-12-02T09:01:00+00:00,retrofitted1,capacity_reserved,528.0,0.0,43.3,0.0,8.200757575757574,43.3,"batch_2_wagons[W0081,W0082]"
1986.0,2025-12-02T09:06:00+00:00,retrofit1,capacity_released,319.5,313.0,273.7,97.96557120500783,85.66510172143975,-39.3,"batch_2_wagons[W0051,W0052]"
2012.5,2025-12-02T09:32:30+00:00,parking14,capacity_reserved,375.0,117.3,280.8,31.279999999999998,74.88,163.5,"batch_8_wagons[W0075,W0077,W0045,W0046,W0078,W0079,W0047,W0048]"
2024.0,2025-12-02T09:44:00+00:00,retrofitted1,capacity_reserved,528.0,43.3,84.89999999999999,8.200757575757574,16.079545454545453,41.599999999999994,"batch_2_wagons[W0049,W0050]"
2029.0,2025-12-02T09:49:00+00:00,retrofit2,capacity_released,319.5,317.6,280.5,99.40532081377152,87.79342723004694,-37.099999999999994,"batch_2_wagons[W0085,W0086]"
2041.0,2025-12-02T10:01:00+00:00,retrofitted1,capacity_reserved,528.0,84.89999999999999,124.99999999999999,16.079545454545453,23.674242424242422,40.099999999999994,"batch_2_wagons[W0083,W0084]"
2046.0,2025-12-02T10:06:00+00:00,retrofit1,capacity_released,319.5,273.7,235.89999999999998,85.66510172143975,73.8341158059468,-37.8,"batch_2_wagons[W0053,W0054]"
2084.5,2025-12-02T10:44:30+00:00,retrofitted1,capacity_reserved,528.0,124.99999999999999,164.29999999999998,23.674242424242422,31.117424242424242,39.3,"batch_2_wagons[W0051,W0052]"
2088.0,2025-12-02T10:48:00+00:00,collection1,capacity_reserved,375.0,155.1999999999999,178.2999999999999,41.38666666666664,47.54666666666664,23.1,batch_1_wagons[W0126]
2088.0,2025-12-02T10:48:00+00:00,collection1,capacity_reserved,375.0,178.2999999999999,194.3999999999999,47.54666666666664,51.839999999999975,16.1,batch_1_wagons[W0127]
2088.0,2025-12-02T10:48:00+00:00,collection1,capacity_reserved,375.0,194.3999999999999,218.59999999999988,51.839999999999975,58.293333333333294,24.2,batch_1_wagons[W0129]
2088.0,2025-12-02T10:48:00+00:00,collection1,capacity_reserved,375.0,218.59999999999988,239.8999999999999,58.293333333333294,63.9733333333333,21.3,batch_1_wagons[W0130]
2088.0,2025-12-02T10:48:00+00:00,collection1,capacity_reserved,375.0,239.8999999999999,260.89999999999986,63.9733333333333,69.5733333333333,21.0,batch_1_wagons[W0131]
2088.0,2025-12-02T10:48:00+00:00,collection1,capacity_reserved,375.0,260.89999999999986,282.79999999999984,69.5733333333333,75.41333333333328,21.9,batch_1_wagons[W0132]
2088.0,2025-12-02T10:48:00+00:00,collection1,capacity_reserved,375.0,282.79999999999984,302.89999999999986,75.41333333333328,80.7733333333333,20.1,batch_1_wagons[W0133]
2088.0,2025-12-02T10:48:00+00:00,collection1,capacity_reserved,375.0,302.89999999999986,318.6999999999999,80.7733333333333,84.98666666666664,15.8,batch_1_wagons[W0134]
2088.0,2025-12-02T10:48:00+00:00,collection1,capacity_reserved,375.0,318.6999999999999,338.09999999999985,84.98666666666664,90.15999999999997,19.4,batch_1_wagons[W0135]
2088.0,2025-12-02T10:48:00+00:00,collection1,capacity_reserved,375.0,338.09999999999985,357.09999999999985,90.15999999999997,95.22666666666663,19.0,batch_1_wagons[W0136]
2088.0,2025-12-02T10:48:00+00:00,collection1,capacity_reserved,375.0,357.09999999999985,374.1999999999999,95.22666666666663,99.78666666666663,17.1,batch_1_wagons[W0137]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,122.89999999999998,145.7,32.773333333333326,38.85333333333333,22.8,batch_1_wagons[W0138]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,145.7,164.6,38.85333333333333,43.89333333333333,18.9,batch_1_wagons[W0139]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,164.6,187.2,43.89333333333333,49.919999999999995,22.6,batch_1_wagons[W0140]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,187.2,205.89999999999998,49.919999999999995,54.90666666666666,18.7,batch_1_wagons[W0141]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,205.89999999999998,230.89999999999998,54.90666666666666,61.57333333333332,25.0,batch_1_wagons[W0142]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,230.89999999999998,247.09999999999997,61.57333333333332,65.89333333333333,16.2,batch_1_wagons[W0143]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,247.09999999999997,263.4,65.89333333333333,70.24,16.3,batch_1_wagons[W0145]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,263.4,284.59999999999997,70.24,75.89333333333332,21.2,batch_1_wagons[W0146]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,284.59999999999997,309.4,75.89333333333332,82.50666666666666,24.8,batch_1_wagons[W0147]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,309.4,332.4,82.50666666666666,88.64,23.0,batch_1_wagons[W0148]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,332.4,357.0,88.64,95.19999999999999,24.6,batch_1_wagons[W0149]
2088.0,2025-12-02T10:48:00+00:00,collection3,capacity_reserved,375.0,0.0,23.4,0.0,6.239999999999999,23.4,batch_1_wagons[W0150]
2088.0,2025-12-02T10:48:00+00:00,collection3,capacity_reserved,375.0,23.4,46.8,6.239999999999999,12.479999999999999,23.4,batch_1_wagons[W0151]
2088.0,2025-12-02T10:48:00+00:00,collection3,capacity_reserved,375.0,46.8,70.0,12.479999999999999,18.666666666666668,23.2,batch_1_wagons[W0152]
2088.0,2025-12-02T10:48:00+00:00,collection2,capacity_reserved,375.0,357.0,372.0,95.19999999999999,99.2,15.0,batch_1_wagons[W0153]
2088.0,2025-12-02T10:48:00+00:00,collection3,capacity_released,375.0,70.0,0.0,18.666666666666668,0.0,-70.0,"batch_3_wagons[W0150,W0151,W0152]"
2088.0,2025-12-02T10:48:00+00:00,retrofit1,capacity_reserved,319.5,235.89999999999998,305.9,73.8341158059468,95.74334898278559,70.0,"batch_3_wagons[W0150,W0151,W0152]"
2089.5,2025-12-02T10:49:30+00:00,retrofit2,capacity_released,319.5,280.5,241.1,87.79342723004694,75.46165884194053,-39.4,"batch_2_wagons[W0087,W0088]"
2093.5,2025-12-02T10:53:30+00:00,collection2,capacity_released,375.0,372.0,306.1,99.2,81.62666666666667,-65.9,"batch_3_wagons[W0120,W0121,W0122]"
2093.5,2025-12-02T10:53:30+00:00,retrofit2,capacity_reserved,319.5,241.1,307.0,75.46165884194053,96.08763693270735,65.9,"batch_3_wagons[W0120,W0121,W0122]"
2094.5,2025-12-02T10:54:30+00:00,retrofitted1,capacity_released,528.0,164.29999999999998,39.29999999999998,31.117424242424242,7.443181818181816,-125.0,"batch_6_wagons[W0081,W0082,W0049,W0050,W0083,W0084]"
2134.5,2025-12-02T11:34:30+00:00,collection1,capacity_released,375.0,374.1999999999999,349.9999999999999,99.78666666666663,93.3333333333333,-24.2,batch_1_wagons[W0105]
2134.5,2025-12-02T11:34:30+00:00,retrofit1,capacity_reserve_blocked,319.5,305.9,305.9,95.74334898278559,95.74334898278559,24.2,batch_1_wagons_WAITING[W0105]
2146.5,2025-12-02T11:46:30+00:00,retrofitted1,capacity_reserved,528.0,39.29999999999998,76.39999999999998,7.443181818181816,14.469696969696965,37.099999999999994,"batch_2_wagons[W0085,W0086]"
2151.5,2025-12-02T11:51:30+00:00,retrofit1,capacity_released,319.5,305.9,292.2,95.74334898278559,91.45539906103286,-37.9,"batch_2_wagons[W0055,W0066]"
2151.5,2025-12-02T11:51:30+00:00,retrofit1,capacity_reserved,319.5,268.0,292.2,83.8810641627543,91.45539906103286,24.2,batch_1_wagons[W0105]
2164.0,2025-12-02T12:04:00+00:00,parking12,capacity_reserved,375.0,118.1,243.1,31.493333333333336,64.82666666666667,125.0,"batch_6_wagons[W0081,W0082,W0049,W0050,W0083,W0084]"
2236.0,2025-12-02T13:16:00+00:00,retrofitted1,capacity_reserved,528.0,76.39999999999998,114.19999999999997,14.469696969696965,21.628787878787875,37.8,"batch_2_wagons[W0053,W0054]"
2241.0,2025-12-02T13:21:00+00:00,retrofit2,capacity_released,319.5,307.0,271.2,96.08763693270735,84.88262910798122,-35.8,"batch_2_wagons[W0089,W0090]"
2246.0,2025-12-02T13:26:00+00:00,retrofitted1,capacity_released,528.0,114.19999999999997,37.79999999999998,21.628787878787875,7.159090909090906,-76.39999999999999,"batch_4_wagons[W0051,W0052,W0085,W0086]"
2252.5,2025-12-02T13:32:30+00:00,retrofitted1,capacity_reserved,528.0,37.79999999999998,77.19999999999999,7.159090909090906,14.621212121212118,39.4,"batch_2_wagons[W0087,W0088]"
2257.5,2025-12-02T13:37:30+00:00,retrofit1,capacity_released,319.5,292.2,248.6,91.45539906103286,77.80907668231612,-43.6,"batch_2_wagons[W0067,W0068]"
2269.5,2025-12-02T13:49:30+00:00,retrofitted1,capacity_reserved,528.0,77.19999999999999,115.1,14.621212121212118,21.799242424242422,37.9,"batch_2_wagons[W0055,W0066]"
2271.0,2025-12-02T13:51:00+00:00,collection2,capacity_released,375.0,306.1,249.10000000000002,81.62666666666667,66.42666666666666,-57.0,"batch_3_wagons[W0123,W0124,W0125]"
2271.0,2025-12-02T13:51:00+00:00,retrofit1,capacity_reserved,319.5,248.6,305.6,77.80907668231612,95.64945226917058,57.0,"batch_3_wagons[W0123,W0124,W0125]"
2274.5,2025-12-02T13:54:30+00:00,retrofit2,capacity_released,319.5,271.2,231.6,84.88262910798122,72.48826291079811,-39.599999999999994,"batch_2_wagons[W0091,W0092]"
